judul,clean_text,dataset,file,row_id
"7 Camilan Indomaret yang Bikin Kapok, Mending Beli yang Lain",camil indomaret bikin kapok mending beli,mojok,mojok.csv,32
"Seandainya Ada Stasiun Kereta di Magelang, Ini yang Akan Terjadi",anda stasiun kereta magelang,mojok,mojok.csv,33
5 Mitos Ngawur tentang Kecurangan SPBU Pertamina yang Perlu Diluruskan,mitos ngawur curang spbu pertamina lurus,mojok,mojok.csv,34
"Saya Orang Lamongan, dan Saya Tetap Makan Lele",orang lamongan makan lele,mojok,mojok.csv,35
3 Alasan Banyak Orang Suka Baca Prediksi Skor Bola,alas orang suka baca prediksi skor bola,mojok,mojok.csv,36
"Preman Pensiun 8 Tanpa Kehadiran Kang Mus bagaikan Makanan Tanpa Micin, Hambar!",preman pensiun hadir kang mus makan micin hambar,mojok,mojok.csv,37
"Krisis Eksistensialis dan Nestapa Kehidupan Sarjana Sastra Inggris, Dikatain Mending Kursus Aja Udah Cukup ketimbang Kuliah",krisis eksistensialis nestapa hidup sarjana sastra inggris dikatain mending kursus aja udah ketimbang kuliah,mojok,mojok.csv,38
"Bukannya Nggak Bersyukur, Warga Bekasi Memang Sudah Nggak Butuh Mall Baru karena Cuma Menambah Masalah",nggak syukur warga bekas nggak butuh mall tambah,mojok,mojok.csv,39
"Frugal Living Bukan Solusi Hadapi Kenaikan PPN, Kelas Menengah Tetap Mengkis-mengkis",frugal living solusi hadap naik ppn kelas tengah mengkismengkis,mojok,mojok.csv,40
Bayang-bayang Harimau dan Penembang yang Hilang di Kaki Gunung Cakrabuana,bayangbayang harimau tembang hilang kaki gunung cakrabuana,mojok,mojok.csv,41
"Persaudaraan Orang Batak Itu Kental? Tunggu Dulu, Margamu Apa?",saudara orang batak kental tunggu marga,mojok,mojok.csv,42
12 Mobil Murah yang Layak Dilirik untuk Tahun 2022,mobil murah layak lirik,mojok,mojok.csv,43
Sisi Mengejutkan Dusun Mlangi Jogja: Tak Ada Jemaah Perempuan hingga “Syarat Khusus” jika Menikah dengan Orang Luar Daerah,sisi kejut dusun mlangi jogja jemaah perempuan syarat khusus meni orang daerah,mojok,mojok.csv,44
"Jalanan Surabaya Penuh Orang-Orang Serakah, Tak Ada Kata Ngalah untuk Orang-Orang Miskin dan Lemah",jalan surabaya penuh orangorang serakah ngalah orangorang miskin lemah,mojok,mojok.csv,45
"3 Barang yang Wajib Dibawa Wisudawan agar Wisuda Jadi Lebih Nyaman. Sederhana, tapi Sering Dilupakan",barang wajib bawa wisudawan wisuda nyaman sederhana lupa,mojok,mojok.csv,46
"ACT Bikin Geger! Petingginya Tilap Miliaran Dana Kemanusiaan, Kepercayaan Publik Berpotensi Koyak",act bikin geger petinggi tilap miliar dana manusia percaya publik potensi koyak,mojok,mojok.csv,47
"Dikasih Gratis pun, Saya Tetap Tidak Mau Punya Honda PCX, Berat Bobotnya, Berat Tarikannya!",kasih gratis honda pcx berat bobot berat tari,mojok,mojok.csv,48
Derita Saya Menjadi Mahasiswa Jurusan Pertanian di Universitas Negeri,derita mahasiswa jurus tani universitas negeri,mojok,mojok.csv,49
5 Kombinasi Pop Mie yang Paling Cocok. Enaknya Kebangetan!,kombinasi pop mie cocok enak banget,mojok,mojok.csv,50
Kenapa Bapak-bapak Suka Pakai Helm Motor Gratisan dari Dealer?,bapakbapak suka pakai helm motor gratis dealer,mojok,mojok.csv,51
"Yamaha V80, Motor Bekas Tua Bangka yang Hampir Bikin Celaka",yamaha v motor bekas tua bangka bikin celaka,mojok,mojok.csv,52
Mengintip Tiga Ponsel Pintar Berlayar Lipat yang Bakal Jadi Tren Masa Depan,intip ponsel pintar layar lipat tren,mojok,mojok.csv,53
"Mahasiswa UNY Sulit Menjelaskan ke Tetangga soal Kampusnya karena Kurang Populer, Mengaku Kuliah di UGM Biar Mudah Dipahami",mahasiswa uny sulit tetangga kampus populer aku kuliah ugm biar mudah paham,mojok,mojok.csv,54
"Kisah Tukang Gigi Madura, Lawan Permenkes Demi Pekerjaan Warisan",kisah tukang gigi madura lawan permenkes kerja waris,mojok,mojok.csv,55
Menelisik Kisah Warung Bebek dan Ayam Kampung Mas Budi yang Menjamur Bakal Saingi Mixue,tisik kisah warung bebek ayam kampung mas budi jamur saing mixue,mojok,mojok.csv,56
HMJ UIN Walisongo Semarang Itu Organisasi Overrated yang Keberadaannya Nggak Penting-penting Amat,hmj uin walisongo semarang organisasi overrated ada nggak pentingpenting,mojok,mojok.csv,57
"Mio Soul Karbu, Matic Paling Bertenaga di Kelasnya, tapi Borosnya Minta Ampun",mio soul karbu matic tenaga kelas boros ampun,mojok,mojok.csv,58
"Yamaha Vixion Nggak Cocok untuk Orang Desa di Madura, Mending Motor Bebek yang Lebih Multifungsi",yamaha vixion nggak cocok orang desa madura mending motor bebek multifungsi,mojok,mojok.csv,59
5 Pekerjaan Entry Level dengan Gaji Layak yang Cocok untuk Fresh Graduate,kerja entry level gaji layak cocok fresh graduate,mojok,mojok.csv,60
"Terkutuklah Pelanggan yang Pesan Espresso, tapi Dituang ke Tumbler yang Sudah Berisi Es, Susu, bahkan Gula Aren!",kutuk langgan pesan espresso tuang tumbler isi es susu gula aren,mojok,mojok.csv,61
"Sugeng Rahayu Mercedes Benz OF 1623, Bus yang Terlalu Nyaman dan Mewah untuk Kelas Ekonomi",sugeng rahayu mercedes benz bus nyaman mewah kelas ekonomi,mojok,mojok.csv,62
"4 Kasta Permen Indomaret untuk Suguhan Lebaran, Mulai dari Favorit Bocil sampai yang Ramah Lansia",kasta permen indomaret suguh lebaran favorit bocil ramah lansia,mojok,mojok.csv,63
5 Karakter Wanita Antagonis dalam Drama Korea yang Paling Ngeselin,karakter wanita antagonis drama korea ngeselin,mojok,mojok.csv,64
4 Rekomendasi Warung di Sekitar Jalan Kaliurang Jogja yang Menyediakan Es Teh dan Es Jeruk Enak,rekomendasi warung jalan kaliurang jogja sedia es teh es jeruk enak,mojok,mojok.csv,65
"Hidup Sebagai Alumni UNY Itu Berat, Menjadi Guru ataupun Bukan Tetap Sama Suramnya",hidup alumni uny berat guru suram,mojok,mojok.csv,66
Kok Bisa Shizuka Lebih Memilih Nobita yang Suramnya Minta Ampun?,shizuka pilih nobita suram ampun,mojok,mojok.csv,67
"Sambatan Anak Abdi Negara, Tak Nyaman Hidup Penuh Aturan hingga Sulit Cari Pasangan karena Harus Nemu yang “Sempurna”",sambat anak abdi negara nyaman hidup penuh atur sulit cari pasang nemu sempurna,mojok,mojok.csv,68
4 Aturan Tidak Tertulis yang Harus Kamu Pahami Saat Naik MRT biar Nggak Bikin Malu Diri Sendiri,atur tulis paham mrt biar nggak bikin malu,mojok,mojok.csv,69
"Kopi Liong Bulan, Kopi Murah yang Rasanya Kelewat Mewah",kopi liong kopi murah lewat mewah,mojok,mojok.csv,70
3 Rekomendasi Warung Soto Solo yang Rasanya Terbukti Enak selain Soto Gading,rekomendasi warung soto solo bukti enak soto gading,mojok,mojok.csv,71
"Pengakuan Joki Skripsi UGM: Dapat Puluhan Juta dari Mahasiswa Saintek, Tapi Selalu Menolak Klien Jurusan Filsafat",aku joki skripsi ugm puluh juta mahasiswa saintek tolak klien jurus filsafat,mojok,mojok.csv,72
Kiat Bagi Orangtua Agar Bisa Merokok di Rumah,kiat orangtua rokok rumah,mojok,mojok.csv,73
"3 Kampus di Gunungkidul yang Bisa Jadi Pilihan Melanjutkan Studi, biar Tahunya Nggak Cuma UGM dan Sleman",kampus gunungkidul pilih lanjut studi biar tahu nggak ugm sleman,mojok,mojok.csv,74
"Sukses Tuntaskan S1 Peternakan di UGM, Saya Pilih Abdikan Diri “Mengurus” Sapi di Papua",sukses tuntas s terna ugm pilih abdi urus sapi papua,mojok,mojok.csv,75
6 Camilan Kurang Terkenal di Minimarket yang Layak untuk Dicoba,camil kenal minimarket layak coba,mojok,mojok.csv,76
"4 Mobil yang Paling Cocok dan Nyaman untuk Jadi Taksi Online, Penumpang Bongsor Dijamin Nggak akan Kerepotan",mobil cocok nyaman taksi online tumpang bongsor jamin nggak kerepot,mojok,mojok.csv,77
"Study Tour Memang Mahal dan Banyak Jalan-jalannya, tapi Tetap Ada Pembelajarannya kok",study tour mahal jalanjalannya ajar,mojok,mojok.csv,78
"Selain Niki, Ini Musisi Sukses yang Jadi Alumni Acara Dahsyat RCTI",nik musisi sukses alumni acara dahsyat rcti,mojok,mojok.csv,79
"Jam ke-0 untuk Bimbel Sekolah Cuma Bikin Siswa Capek, Nggak Tambah Pintar",jam bimbel sekolah bikin siswa capek nggak pintar,mojok,mojok.csv,80
Bus AKAP Eksekutif Solo-Jakarta Contoh Layanan Bus Tidak Kalah dari Kereta Api,bus akap eksekutif solojakarta contoh layan bus kalah kereta api,mojok,mojok.csv,81
"Mobil Honda CRV Gen 1 Memang Boros, tapi Cocok untuk Ibu Hamil karena Nyamannya Setara Sedan",mobil honda crv gen boros cocok hamil nyaman tara sedan,mojok,mojok.csv,82
Satu Kata untuk Arsenal: “Bubar!”,arsenal bubar,mojok,mojok.csv,83
"Kopi Lawson Kelewat Murah padahal Rasanya Juara, Ini Jualan Apa Sedekah?",kopi lawson lewat murah juara jual sedekah,mojok,mojok.csv,84
Siasat Mencuci Pakaian di Laundry Self Service agar Lebih Hemat dan Nggak Ribet,siasat cuci pakai laundry self service hemat nggak ribet,mojok,mojok.csv,85
Pengin Jadi Anime dan 3 Alasan Lain Genre Isekai Begitu Digemari,pengin anime alas genre isekai gari,mojok,mojok.csv,86
"Teh Naga Malang Cocok di Lidah Orang Jawa Timur yang Nggak Suka Manis dan Sepet, Nikmatnya Nggak Ada Obat!",teh naga malang cocok lidah orang jawa timur nggak suka manis sepet nikmat nggak obat,mojok,mojok.csv,87
Mi Mix 2s sampai Xperia XZ2: Lima Ponsel Siap Tempur di Mobile World Congress 2018,mi mix s xperia xz ponsel tempur mobile world congress,mojok,mojok.csv,88
"Sisi Suram Kos Pasutri Jogja, Tetangga Tak Tahu Batasan hingga Jadi Kedok “Hubungan Terlarang”",sisi suram kos pasutri jogja tetangga batas kedok hubung larang,mojok,mojok.csv,89
"Pak Ogah, Potret Pelaku Industri Kreatif yang Terlupakan",ogah potret laku industri kreatif lupa,mojok,mojok.csv,90
Gap Year Dianggap Buang Waktu padahal Tujuannya untuk Mengumpulkan Amunisi,gap year anggap buang tuju kumpul amunisi,mojok,mojok.csv,91
Status Kendal Kota Santri Mulai Luntur. Terima Kasih untuk Gangster yang Semakin Meresahkan,status kendal kota santri luntur terima kasih gangster resah,mojok,mojok.csv,92
5 Amanat Ciganjur di Haul Gus Dur: Kekuasaan Perlu Diawasi dan Dibatasi Agar Tak Menghancurkan Tujuan Baik,amanat ciganjur haul gus dur kuasa awas batas hancur tuju,mojok,mojok.csv,93
5 Jenis Mahasiswa Senior yang Wajib Dihindari Maba,jenis mahasiswa senior wajib hindar maba,mojok,mojok.csv,94
Good Day Duet: Terobosan yang Nyusahin,good day duet terobos nyusahin,mojok,mojok.csv,95
Memang Kenapa Kalau Prabowo Subianto Jadi Presiden Indonesia?,prabowo subianto presiden indonesia,mojok,mojok.csv,96
"Mempertanyakan Kehadiran Vending Machine di Food Court UNESA Ketintang, Keputusan yang Sia-sia",hadir vending machine food court unesa ketintang putus siasia,mojok,mojok.csv,97
Kedermawanan Alumni IPB bikin Asrama Gratis untuk Mahasiswa Kurang Mampu,kedermawanan alumni ipb bikin asrama gratis mahasiswa,mojok,mojok.csv,98
"Susah Payah Beli Motor Yamaha Aerox biar Tampil Gagah, Terpaksa Dijual Lagi karena Mental Tak Aman Kena Cap Jamet",susah payah beli motor yamaha aerox biar tampil gagah paksa jual mental aman kena cap jamet,mojok,mojok.csv,99
"Cara Gadai SK ke Bank: Syarat, Ketentuan, dan Produk-produk yang Harus Diketahui",gadai sk bank syarat tentu produkproduk,mojok,mojok.csv,100
"4 Menu Red Flag dari Warmindo yang Perlu Banget Diwaspadai, Hati-hati!",menu red flag warmindo banget waspada hatihati,mojok,mojok.csv,101
5 Episode Terbaik Serial Kartun Upin dan Ipin,episode baik serial kartun upin ipin,mojok,mojok.csv,102
Rezim Kerja Keras dan Apa-apa Saja yang Akan Terjadi di Masa Depan Kita,rezim kerja keras apaapa,mojok,mojok.csv,103
5 Makanan Gresik yang Wajib Dicoba selain Nasi Krawu,makan gresik wajib coba nasi krawu,mojok,mojok.csv,104
"Review Indomie Ramen Series: Beneran Mirip Ramen Jepang, Beneran Enak",review indomie ramen series beneran ramen jepang beneran enak,mojok,mojok.csv,105
Asal Usul Nama Gedung Setan di Surabaya yang Nggak Banyak Orang Tahu,usul nama gedung setan surabaya nggak orang,mojok,mojok.csv,106
"Putuskan Kuliah S2 UGM Bukan untuk Cari Kerja: Ingin Studi Lebih Serius hingga Bangun Relasi Bisnis, Ijazah S2 Belum Tentu Laku",putus kuliah s ugm cari kerja studi serius bangun relasi bisnis ijazah s laku,mojok,mojok.csv,107
5 Alasan Mengapa Inkonsisten Itu Enak dan Perlu,alas inkonsisten enak,mojok,mojok.csv,108
Kiat Guru Gen Z Hadapi Murid Pesimistis dan Rekan Kerja yang Kolot,kiat guru gen z hadap murid pesimistis rekan kerja kolot,mojok,mojok.csv,109
3 Suara Ganjil Motor Matic yang Butuh Servis. Terpaksa Saya Tulis karena Banyak Pengendara Nggak Peka,suara ganjil motor matic butuh servis paksa tulis kendara nggak peka,mojok,mojok.csv,110
Joki Skripsi Merebak karena Banyak Dosen Pembimbing Nggak Becus Membimbing Mahasiswa,joki skripsi rebak dosen bimbing nggak becus bimbing mahasiswa,mojok,mojok.csv,111
"Cerita Mahasiswa Jogja Gelapkan Dana Ormawa Buat Main Slot, Tak Ketar-Ketir karena Dibantu Orang Tua",cerita mahasiswa jogja gelap dana ormawa main slot ketarketir bantu orang tua,mojok,mojok.csv,112
"Kuliah di Mesir Memang Prestisius, tapi Nggak Semua Orang Indonesia akan Cocok Hidup di Sana",kuliah mesir prestisius nggak orang indonesia cocok hidup,mojok,mojok.csv,113
"Gagal Masuk UNPAD, Mahasiswi Ini Justru Temukan Kebahagiaan yang Tak Terduga yang Mungkin Nggak Akan Dia Dapat di UNPAD",gagal masuk unpad mahasiswi temu bahagia duga nggak unpad,mojok,mojok.csv,114
"Ironi Jombang Kota Agamis yang Makin Rusak, Bocah SD Tenggak Miras di Kelas",ironi jombang kota agam rusak bocah sd tenggak miras kelas,mojok,mojok.csv,115
"Dukcapil Pamekasan, Dukcapil dengan Pelayanan Terbaik dan Antiribet, Daerah Lain Wajib Belajar!",dukcapil pamekasan dukcapil layan baik antiribet daerah wajib ajar,mojok,mojok.csv,116
"Jogja Istimewa, Harga Kosnya Bikin Pusing Kepala",jogja istimewa harga kosnya bikin pusing kepala,mojok,mojok.csv,117
"Zara, Posting Video Pribadi Emang Hak Kamu, tapi Hak Itu Nggak Bebas Konsekuensi",zara posting video pribadi emang hak hak nggak bebas konsekuensi,mojok,mojok.csv,118
4 Hal yang Bikin Saya Kangen Semarang dan Ingin Kembali ke Sana,bikin kangen semarang,mojok,mojok.csv,119
"Jalan Cibaduyut Kota Bandung dan Kabupaten Bandung, Serupa tapi (Jelas) Tak Sama, kayak Beda Planet!",jalan cibaduyut kota bandung kabupaten bandung kayak beda planet,mojok,mojok.csv,120
"4 Alasan Saya Mengidolakan Uncle Ah Tong Upin Ipin. Dia Tajir Melintir, tapi Tetap Membumi",alas idola uncle ah tong upin ipin tajir melintir bumi,mojok,mojok.csv,121
"Tinggal di Bangunjiwo Bantul Nggak Seburuk Itu, Ini 4 Alasan Bangunjiwo Justru Menjadi Desa Ternyaman di Jogja",tinggal bangunjiwo bantul nggak buruk alas bangunjiwo desa nyaman jogja,mojok,mojok.csv,122
"The Return of Superman, Tontonan Terbaik bagi para Orang Tua dalam Mendidik Anak",return superman tonton baik orang tua didik anak,mojok,mojok.csv,123
"Kratos, Sebenar-benarnya Role Model dalam Urusan Parenting",kratos sebenarbenarnya role model urus parenting,mojok,mojok.csv,124
Ganjar Janji Akan Seret Pejabat yang Korupsi ke Nusakambangan,ganjar janji seret jabat korupsi nusakambangan,mojok,mojok.csv,125
Sisi Gelap Purwokerto yang Harus Kalian Pahami sebelum Memutuskan Hijrah dan Pensiun di Kota Satria,sisi gelap purwokerto paham putus hijrah pensiun kota satria,mojok,mojok.csv,126
"Lowongan Kerja sebagai Tukang Tagih Merebak, Pertanda Berutang Semakin Dianggap Normal?",lowong kerja tukang tagih rebak tanda utang anggap normal,mojok,mojok.csv,127
Panduan Wawancara Kerja Bagi yang Kualifikasinya Dianggap Overqualified oleh HRD,pandu wawancara kerja kualifikasi anggap overqualified hrd,mojok,mojok.csv,128
"5 Tipe Orang yang Nggak Cocok Lanjut Kuliah. Perguruan Tinggi Semakin Eksklusif, Tidak Milik Semua Orang",tipe orang nggak cocok kuliah guru eksklusif milik orang,mojok,mojok.csv,129
Cina Ditakdirkan Perang dengan Amerika: Hitam Putih Dunia di Tangan Xi,cina takdir perang amerika hitam putih dunia tangan xi,mojok,mojok.csv,130
"Prabowo Sesumbar Membuat Kabinet Zaken, yang Muncul Justru Kabinet Gemoy",prabowo sesumbar kabinet zaken muncul kabinet gemoy,mojok,mojok.csv,131
"Membayangkan Kota Bandung Tanpa Jalan Braga, Jadi Kurang Istimewa",bayang kota bandung jalan braga istimewa,mojok,mojok.csv,132
"Perempatan Ringroad Condongcatur, Titik Lampu Merah Terlama di Jogja Dihindari karena Macetnya Bisa Picu Pasangan Bertengkar",empat ringroad condongcatur titik lampu merah lama jogja hindar macet picu pasang tengkar,mojok,mojok.csv,133
Honda CB150 Verza Meningkatkan Ketakwaan Saya,honda cb verza tingkat takwa,mojok,mojok.csv,134
Ketika Demo Tak Lagi Menarik di Mata Mahasiswa karena Kehidupan Makin Kapital,demo tarik mata mahasiswa hidup kapital,mojok,mojok.csv,135
"KKN di Luar Jawa Tidak Melulu ke Wakatobi dan Raja Ampat, Indonesia Itu Luas, Bolo!",kkn jawa melulu wakatobi raja ampat indonesia luas bolo,mojok,mojok.csv,136
7 Alasan yang Membuat 5 Pemuda Tanggung Mencintai Yamaha Nmax,alas pemuda tanggung cinta yamaha nmax,mojok,mojok.csv,137
"Kalau Nggak Mau Stage Diving atau Crowd Surf, Jangan Naik Panggung!",nggak stage diving crowd surf panggung,mojok,mojok.csv,138
"Jangan Naik Gunung, Bahaya!",gunung bahaya,mojok,mojok.csv,139
Lumpia Semarang Isi Rebung Bau Pesing karena Penjual Nggak Tahu Cara Masak yang Benar,lumpia semarang isi rebung bau pesing jual nggak masak,mojok,mojok.csv,140
"Bikin Plang, Proker KKN Primitif yang Paling Nggak Guna",bikin plang proker kkn primitif nggak,mojok,mojok.csv,141
"Jatuh Cinta dengan Laptop Lenovo ThinkPad, Laptop yang Kayak Kotak Makanan",jatuh cinta laptop lenovo thinkpad laptop kayak kotak makan,mojok,mojok.csv,142
Sisi Gelap Dompet Digital DANA yang Bikin Pengguna Ragu,sisi gelap dompet digital dana bikin guna ragu,mojok,mojok.csv,143
Ivanna: Film Horor Terbaik dari Semesta Danur,ivanna film horor baik semesta danur,mojok,mojok.csv,144
Pondok Pesantren yang Dilingkupi Kisah Mistis Pemakan Daging Mentah dan Pengisap Darah Pembalut,pondok pesantren lingkup kisah mistis makan daging mentah isap darah balut,mojok,mojok.csv,145
Kehidupan di Margorejo Berisi Perjuangan Kaum Miskin Mencoba Bahagia di Tengah Pahitnya Surabaya,hidup margorejo isi juang kaum miskin coba bahagia pahit surabaya,mojok,mojok.csv,146
Pengalaman Guru yang Nggak Bisa Bahasa Isyarat Mengajar Murid Tuli,alam guru nggak bahasa isyarat ajar murid tuli,mojok,mojok.csv,147
"Kala Orang Madura Menantang Carok Orang Papua di Jogja, Bukti Prinsip Carok Dulu dan Kini Sudah Berbeda?",orang madura tantang carok orang papua jogja bukti prinsip carok beda,mojok,mojok.csv,148
Membantah Stigma Goblok yang Memandang Universitas Terbuka Isinya Pemalas karena Tidak Pernah Belajar di Kampus,ban stigma goblok pandang universitas buka isi malas ajar kampus,mojok,mojok.csv,149
"PO Dewi Sri, Penguasa Pantura dengan Tiket Harga Merakyat",po dewi sri kuasa pantura tiket harga rakyat,mojok,mojok.csv,150
"Strategi Dagang Ci Mehong, Penjual Tanah Kuburan yang Viral di TikTok",strategi dagang ci mehong jual tanah kubur viral tiktok,mojok,mojok.csv,151
Beneran Nggak Sih Komunis Cina Batasi Umat Islam Beribadah di Negaranya?,beneran nggak sih komunis cina batas umat islam ibadah negara,mojok,mojok.csv,152
"Kawasaki Ninja 150, Speed Monster Incaran Seller Nakal",kawasaki ninja speed monster incar seller nakal,mojok,mojok.csv,153
Jebakan Rumah Makan Prasmanan: Banyaknya Pilihan Bikin Lepas Kontrol yang Berujung Kantong Jebol,jebak rumah makan prasmanan banyak pilih bikin lepas kontrol ujung kantong jebol,mojok,mojok.csv,154
4 Alasan Angkringan Jakarta Bikin Orang Jogja Kecewa,alas angkring jakarta bikin orang jogja kecewa,mojok,mojok.csv,155
Cara Tepat Menghabiskan Dana Desa di Bangkalan Madura supaya Tidak Terbuang Sia-Sia,habis dana desa bangkal madura buang siasia,mojok,mojok.csv,156
Tiba Tiba Tenis: Cara VINDES Mengajari Kita Bagaimana Menghargai Legenda,tenis vindes ajar harga legenda,mojok,mojok.csv,157
3 Makanan yang Sekarang Jarang Ada di Warteg,makan jarang warteg,mojok,mojok.csv,158
"Kelakuan Dosen yang Bikin Ngelus Dada, Seenaknya Sendiri dan Bikin Naik Pitam Mahasiswa",laku dosen bikin ngelus dada bikin pitam mahasiswa,mojok,mojok.csv,159
"Lulusan Jurusan Sejarah Murni Pasti Dapat Kerja kok, Tenang Aja!",lulus jurus sejarah murni kerja tenang aja,mojok,mojok.csv,160
"Tapera Cuma Akal-Akalan: Buruh Jogja Tetap Sulit Beli Rumah, Malah Nyunat Penghasilan yang Tak Seberapa",tapera akalakalan buruh jogja sulit beli rumah nyunat hasil,mojok,mojok.csv,161
Rumah Makan Andalan: Terus Bertahan di Tengah “Keramatnya” Jalan Timoho Jogja,rumah makan andal tahan keramat jalan timoho jogja,mojok,mojok.csv,162
